PMCID,PMID,NCTID,PMIDs,Randomized,RCT,PMCFILE
PMC4199023,25211775,./NCT0104xxxx/NCT01041989.xml:,<PMID>25211775</PMID>,<allocation>Randomized</allocation>,True,PMC4199023.nxml
PMC2192100,7540654,./NCT0253xxxx/NCT02533895.xml:,<PMID>7540654</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2192100.nxml
PMC2193357,11067871,./NCT0253xxxx/NCT02533895.xml:,<PMID>11067871</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2193357.nxml
PMC3823041,18363835,./NCT0253xxxx/NCT02533895.xml:,<PMID>18363835</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3823041.nxml
PMC4366111,25789630,./NCT0296xxxx/NCT02960997.xml:,<PMID>25789630</PMID>,<allocation>Randomized</allocation>,True,PMC4366111.nxml
PMC3412092,22900153,./NCT0342xxxx/NCT03420755.xml:,<PMID>22900153</PMID>,<allocation>Randomized</allocation>,True,PMC3412092.nxml
PMC3453517,22866753,./NCT0342xxxx/NCT03420755.xml:,<PMID>22866753</PMID>,<allocation>Randomized</allocation>,True,PMC3453517.nxml
PMC4211035,25326646,./NCT0342xxxx/NCT03420755.xml:,<PMID>25326646</PMID>,<allocation>Randomized</allocation>,True,PMC4211035.nxml
PMC4607381,26543910,./NCT0342xxxx/NCT03420755.xml:,<PMID>26543910</PMID>,<allocation>Randomized</allocation>,True,PMC4607381.nxml
PMC5357278,27535131,./NCT0342xxxx/NCT03420755.xml:,<PMID>27535131</PMID>,<allocation>Randomized</allocation>,True,PMC5357278.nxml
PMC3410988,22806212,./NCT0230xxxx/NCT02304302.xml:,<PMID>22806212</PMID>,<allocation>Randomized</allocation>,True,PMC3410988.nxml
PMC2632376,17562694,./NCT0224xxxx/NCT02242578.xml:,<PMID>17562694</PMID>,<allocation>Randomized</allocation>,True,PMC2632376.nxml
PMC3337486,22567287,./NCT0175xxxx/NCT01753375.xml:,<PMID>22567287</PMID>,<allocation>Randomized</allocation>,True,PMC3337486.nxml
PMC3140290,21792296,./NCT0346xxxx/NCT03465111.xml:,<PMID>21792296</PMID>,<allocation>Randomized</allocation>,True,PMC3140290.nxml
PMC3392138,22787386,./NCT0346xxxx/NCT03465111.xml:,<PMID>22787386</PMID>,<allocation>Randomized</allocation>,True,PMC3392138.nxml
PMC4106642,24714414,./NCT0346xxxx/NCT03465111.xml:,<PMID>24714414</PMID>,<allocation>Randomized</allocation>,True,PMC4106642.nxml
PMC4232266,24795067,./NCT0346xxxx/NCT03465111.xml:,<PMID>24795067</PMID>,<allocation>Randomized</allocation>,True,PMC4232266.nxml
PMC4624189,26507974,./NCT0346xxxx/NCT03465111.xml:,<PMID>26507974</PMID>,<allocation>Randomized</allocation>,True,PMC4624189.nxml
PMC2360530,16969343,./NCT0294xxxx/NCT02947685.xml:,<PMID>16969343</PMID>,<allocation>Randomized</allocation>,True,PMC2360530.nxml
PMC3273723,22152853,./NCT0294xxxx/NCT02947685.xml:,<PMID>22152853</PMID>,<allocation>Randomized</allocation>,True,PMC3273723.nxml
PMC4150690,24121271,./NCT0294xxxx/NCT02947685.xml:,<PMID>24121271</PMID>,<allocation>Randomized</allocation>,True,PMC4150690.nxml
PMC4176456,25234545,./NCT0294xxxx/NCT02947685.xml:,<PMID>25234545</PMID>,<allocation>Randomized</allocation>,True,PMC4176456.nxml
PMC2187031,6189951,./NCT0108xxxx/NCT01082341.xml:,<PMID>6189951</PMID>,<allocation>Randomized</allocation>,True,PMC2187031.nxml
PMC2188671,2146361,./NCT0108xxxx/NCT01082341.xml:,<PMID>2146361</PMID>,<allocation>Randomized</allocation>,True,PMC2188671.nxml
PMC2191552,7516412,./NCT0108xxxx/NCT01082341.xml:,<PMID>7516412</PMID>,<allocation>Randomized</allocation>,True,PMC2191552.nxml
PMC2193811,12538654,./NCT0108xxxx/NCT01082341.xml:,<PMID>12538654</PMID>,<allocation>Randomized</allocation>,True,PMC2193811.nxml
PMC2212757,15630134,./NCT0108xxxx/NCT01082341.xml:,<PMID>15630134</PMID>,<allocation>Randomized</allocation>,True,PMC2212757.nxml
PMC2191413,8113668,./NCT0003xxxx/NCT00034554.xml:,<PMID>8113668</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2191413.nxml
PMC2191858,7836932,./NCT0003xxxx/NCT00034554.xml:,<PMID>7836932</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2191858.nxml
PMC2195744,10587362,./NCT0003xxxx/NCT00034554.xml:,<PMID>10587362</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2195744.nxml
PMC2199137,9362523,./NCT0003xxxx/NCT00034554.xml:,<PMID>9362523</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2199137.nxml
PMC2211562,8976176,./NCT0003xxxx/NCT00034554.xml:,<PMID>8976176</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2211562.nxml
PMC1431554,16539726,./NCT0136xxxx/NCT01367028.xml:,<PMID>16539726</PMID>,<allocation>Randomized</allocation>,True,PMC1431554.nxml
PMC2395335,14710197,./NCT0136xxxx/NCT01367028.xml:,<PMID>14710197</PMID>,<allocation>Randomized</allocation>,True,PMC2395335.nxml
PMC2191573,7516411,./NCT0039xxxx/NCT00393029.xml:,<PMID>7516411</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2191573.nxml
PMC2212313,9607928,./NCT0048xxxx/NCT00480363.xml:,<PMID>9607928</PMID>,<allocation>Randomized</allocation>,True,PMC2212313.nxml
PMC2721728,19668346,./NCT0323xxxx/NCT03236545.xml:,<PMID>19668346</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2721728.nxml
PMC2063007,9820179,./NCT0035xxxx/NCT00355316.xml:,<PMID>9820179</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2063007.nxml
PMC2364139,11953821,./NCT0035xxxx/NCT00355316.xml:,<PMID>11953821</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2364139.nxml
PMC2376386,12671691,./NCT0035xxxx/NCT00355316.xml:,<PMID>12671691</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2376386.nxml
PMC3888595,24067785,./NCT0255xxxx/NCT02551042.xml:,<PMID>24067785</PMID>,<allocation>Randomized</allocation>,True,PMC3888595.nxml
PMC524376,15526058,./NCT0248xxxx/NCT02485912.xml:,<PMID>15526058</PMID>,<allocation>Randomized</allocation>,True,PMC524376.nxml
PMC1459482,16683867,./NCT0248xxxx/NCT02485912.xml:,<PMID>16683867</PMID>,<allocation>Randomized</allocation>,True,PMC1459482.nxml
PMC1617125,17053830,./NCT0248xxxx/NCT02485912.xml:,<PMID>17053830</PMID>,<allocation>Randomized</allocation>,True,PMC1617125.nxml
PMC2627609,9204308,./NCT0248xxxx/NCT02485912.xml:,<PMID>9204308</PMID>,<allocation>Randomized</allocation>,True,PMC2627609.nxml
PMC3060888,21148512,./NCT0248xxxx/NCT02485912.xml:,<PMID>21148512</PMID>,<allocation>Randomized</allocation>,True,PMC3060888.nxml
PMC3274376,22275401,./NCT0248xxxx/NCT02485912.xml:,<PMID>22275401</PMID>,<allocation>Randomized</allocation>,True,PMC3274376.nxml
PMC3283618,22363582,./NCT0248xxxx/NCT02485912.xml:,<PMID>22363582</PMID>,<allocation>Randomized</allocation>,True,PMC3283618.nxml
PMC3602521,23526949,./NCT0248xxxx/NCT02485912.xml:,<PMID>23526949</PMID>,<allocation>Randomized</allocation>,True,PMC3602521.nxml
PMC3868203,24284865,./NCT0248xxxx/NCT02485912.xml:,<PMID>24284865</PMID>,<allocation>Randomized</allocation>,True,PMC3868203.nxml
PMC2888379,20410298,./NCT0235xxxx/NCT02352740.xml:,<PMID>20410298</PMID>,<allocation>Randomized</allocation>,True,PMC2888379.nxml
PMC3137609,18955351,./NCT0235xxxx/NCT02354794.xml:,<PMID>18955351</PMID>,<allocation>Randomized</allocation>,True,PMC3137609.nxml
PMC3983160,24722559,./NCT0294xxxx/NCT02948218.xml:,<PMID>24722559</PMID>,<allocation>Randomized</allocation>,True,PMC3983160.nxml
PMC2187480,6384416,./NCT0003xxxx/NCT00037713.xml:,<PMID>6384416</PMID>,<allocation>Randomized</allocation>,True,PMC2187480.nxml
PMC2187481,6332875,./NCT0003xxxx/NCT00037713.xml:,<PMID>6332875</PMID>,<allocation>Randomized</allocation>,True,PMC2187481.nxml
PMC2409933,15381930,./NCT0070xxxx/NCT00700011.xml:,<PMID>15381930</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2409933.nxml
PMC2291262,17961193,./NCT0291xxxx/NCT02919800.xml:,<PMID>17961193</PMID>,<allocation>Randomized</allocation>,True,PMC2291262.nxml
PMC2190967,7681471,./NCT0077xxxx/NCT00779883.xml:,<PMID>7681471</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2190967.nxml
PMC1991584,17912361,./NCT0233xxxx/NCT02336074.xml:,<PMID>17912361</PMID>,<allocation>Randomized</allocation>,True,PMC1991584.nxml
PMC2826423,20186346,./NCT0233xxxx/NCT02336074.xml:,<PMID>20186346</PMID>,<allocation>Randomized</allocation>,True,PMC2826423.nxml
PMC3271083,22319447,./NCT0233xxxx/NCT02336074.xml:,<PMID>22319447</PMID>,<allocation>Randomized</allocation>,True,PMC3271083.nxml
PMC3432055,22952756,./NCT0233xxxx/NCT02336074.xml:,<PMID>22952756</PMID>,<allocation>Randomized</allocation>,True,PMC3432055.nxml
PMC3472319,22958464,./NCT0233xxxx/NCT02336074.xml:,<PMID>22958464</PMID>,<allocation>Randomized</allocation>,True,PMC3472319.nxml
PMC3597518,23516360,./NCT0233xxxx/NCT02336074.xml:,<PMID>23516360</PMID>,<allocation>Randomized</allocation>,True,PMC3597518.nxml
PMC3899169,23370291,./NCT0233xxxx/NCT02336074.xml:,<PMID>23370291</PMID>,<allocation>Randomized</allocation>,True,PMC3899169.nxml
PMC4090156,25007091,./NCT0233xxxx/NCT02336074.xml:,<PMID>25007091</PMID>,<allocation>Randomized</allocation>,True,PMC4090156.nxml
PMC154101,12697069,./NCT0115xxxx/NCT01159847.xml:,<PMID>12697069</PMID>,<allocation>Randomized</allocation>,True,PMC154101.nxml
PMC4145432,24627252,./NCT0307xxxx/NCT03074344.xml:,<PMID>24627252</PMID>,"  based on 0.15% HA) according to a randomization scheme, corresponding to allocation codes",False,PMC4145432.nxml
PMC4675178,26322539,./NCT0307xxxx/NCT03074344.xml:,<PMID>26322539</PMID>,"  based on 0.15% HA) according to a randomization scheme, corresponding to allocation codes",False,PMC4675178.nxml
PMC5345890,28099212,./NCT0307xxxx/NCT03074344.xml:,<PMID>28099212</PMID>,"  based on 0.15% HA) according to a randomization scheme, corresponding to allocation codes",False,PMC5345890.nxml
PMC3508978,23209740,./NCT0271xxxx/NCT02719964.xml:,<PMID>23209740</PMID>,<allocation>Randomized</allocation>,True,PMC3508978.nxml
PMC4199263,25360128,./NCT0271xxxx/NCT02719964.xml:,<PMID>25360128</PMID>,<allocation>Randomized</allocation>,True,PMC4199263.nxml
PMC4288240,25620916,./NCT0271xxxx/NCT02719964.xml:,<PMID>25620916</PMID>,<allocation>Randomized</allocation>,True,PMC4288240.nxml
PMC1858682,17430585,./NCT0207xxxx/NCT02071095.xml:,<PMID>17430585</PMID>,<allocation>Randomized</allocation>,True,PMC1858682.nxml
PMC2048530,17983270,./NCT0207xxxx/NCT02071095.xml:,<PMID>17983270</PMID>,<allocation>Randomized</allocation>,True,PMC2048530.nxml
PMC2121207,16636134,./NCT0207xxxx/NCT02071095.xml:,<PMID>16636134</PMID>,<allocation>Randomized</allocation>,True,PMC2121207.nxml
PMC2660151,19360120,./NCT0207xxxx/NCT02071095.xml:,<PMID>19360120</PMID>,<allocation>Randomized</allocation>,True,PMC2660151.nxml
PMC2715098,19564349,./NCT0207xxxx/NCT02071095.xml:,<PMID>19564349</PMID>,<allocation>Randomized</allocation>,True,PMC2715098.nxml
PMC2943484,20877632,./NCT0207xxxx/NCT02071095.xml:,<PMID>20877632</PMID>,<allocation>Randomized</allocation>,True,PMC2943484.nxml
PMC3164669,21912648,./NCT0207xxxx/NCT02071095.xml:,<PMID>21912648</PMID>,<allocation>Randomized</allocation>,True,PMC3164669.nxml
PMC3215964,21992606,./NCT0207xxxx/NCT02071095.xml:,<PMID>21992606</PMID>,<allocation>Randomized</allocation>,True,PMC3215964.nxml
PMC3256967,22065672,./NCT0207xxxx/NCT02071095.xml:,<PMID>22065672</PMID>,<allocation>Randomized</allocation>,True,PMC3256967.nxml
PMC59530,11806801,./NCT0041xxxx/NCT00411359.xml:,<PMID>11806801</PMID>,<allocation>Randomized</allocation>,True,PMC59530.nxml
PMC59640,11806790,./NCT0000xxxx/NCT00004732.xml:,<PMID>11806790</PMID>,<allocation>Randomized</allocation>,True,PMC59640.nxml
PMC60664,11737882,./NCT0022xxxx/NCT00221455.xml:,<PMID>11737882</PMID>,<allocation>Non-Randomized</allocation>,False,PMC60664.nxml
PMC60677,11737875,./NCT0076xxxx/NCT00760149.xml:,<PMID>11737875</PMID>,<allocation>Randomized</allocation>,True,PMC60677.nxml
PMC3865373,24416705,./NCT0268xxxx/NCT02681484.xml:,<PMID>24416705</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3865373.nxml
PMC2447772,18463140,./NCT0296xxxx/NCT02963090.xml:,<PMID>18463140</PMID>,<allocation>Randomized</allocation>,True,PMC2447772.nxml
PMC2880489,20016488,./NCT0296xxxx/NCT02963090.xml:,<PMID>20016488</PMID>,<allocation>Randomized</allocation>,True,PMC2880489.nxml
PMC3874809,22318521,./NCT0296xxxx/NCT02963090.xml:,<PMID>22318521</PMID>,<allocation>Randomized</allocation>,True,PMC3874809.nxml
PMC3919509,23770567,./NCT0296xxxx/NCT02963090.xml:,<PMID>23770567</PMID>,<allocation>Randomized</allocation>,True,PMC3919509.nxml
PMC2077929,18043740,./NCT0116xxxx/NCT01169233.xml:,<PMID>18043740</PMID>,<allocation>Randomized</allocation>,True,PMC2077929.nxml
PMC2001715,3606947,./NCT0327xxxx/NCT03279198.xml:,<PMID>3606947</PMID>,<allocation>Randomized</allocation>,True,PMC2001715.nxml
PMC2715005,19482214,./NCT0132xxxx/NCT01321255.xml:,<PMID>19482214</PMID>,<allocation>Randomized</allocation>,True,PMC2715005.nxml
PMC3778977,23726390,./NCT0274xxxx/NCT02741817.xml:,<PMID>23726390</PMID>,<allocation>Randomized</allocation>,True,PMC3778977.nxml
PMC1664601,17132052,./NCT0274xxxx/NCT02748330.xml:,<PMID>17132052</PMID>,<allocation>Randomized</allocation>,True,PMC1664601.nxml
PMC2660482,19336636,./NCT0274xxxx/NCT02748330.xml:,<PMID>19336636</PMID>,<allocation>Randomized</allocation>,True,PMC2660482.nxml
PMC3001588,20802246,./NCT0274xxxx/NCT02748330.xml:,<PMID>20802246</PMID>,<allocation>Randomized</allocation>,True,PMC3001588.nxml
PMC64806,11737932,./NCT0267xxxx/NCT02678949.xml:,<PMID>11737932</PMID>,<allocation>Non-Randomized</allocation>,False,PMC64806.nxml
PMC64828,11806812,./NCT0079xxxx/NCT00795912.xml:,<PMID>11806812</PMID>,<allocation>Randomized</allocation>,True,PMC64828.nxml
PMC65515,11835692,./NCT0129xxxx/NCT01296841.xml:,<PMID>11835692</PMID>,<allocation>Randomized</allocation>,True,PMC65515.nxml
PMC3089917,21584214,./NCT0265xxxx/NCT02650297.xml:,<PMID>21584214</PMID>,<allocation>Randomized</allocation>,True,PMC3089917.nxml
PMC2723099,19580665,./NCT0319xxxx/NCT03196258.xml:,<PMID>19580665</PMID>,<allocation>Randomized</allocation>,True,PMC2723099.nxml
PMC4450869,25844555,./NCT0319xxxx/NCT03196258.xml:,<PMID>25844555</PMID>,<allocation>Randomized</allocation>,True,PMC4450869.nxml
PMC3607116,22782923,./NCT0250xxxx/NCT02508051.xml:,<PMID>22782923</PMID>,<allocation>Randomized</allocation>,True,PMC3607116.nxml
PMC3437024,22879644,./NCT0234xxxx/NCT02345902.xml:,<PMID>22879644</PMID>,<allocation>Randomized</allocation>,True,PMC3437024.nxml
PMC3516346,23251311,./NCT0234xxxx/NCT02345902.xml:,<PMID>23251311</PMID>,<allocation>Randomized</allocation>,True,PMC3516346.nxml
PMC3809721,24067500,./NCT0234xxxx/NCT02345902.xml:,<PMID>24067500</PMID>,<allocation>Randomized</allocation>,True,PMC3809721.nxml
PMC2752805,19809496,./NCT0019xxxx/NCT00198718.xml:,<PMID>19809496</PMID>,<allocation>Randomized</allocation>,True,PMC2752805.nxml
PMC4270791,25522217,./NCT0019xxxx/NCT00198718.xml:,<PMID>25522217</PMID>,<allocation>Randomized</allocation>,True,PMC4270791.nxml
PMC4529326,26252205,./NCT0019xxxx/NCT00198718.xml:,<PMID>26252205</PMID>,<allocation>Randomized</allocation>,True,PMC4529326.nxml
PMC5017265,27428746,./NCT0019xxxx/NCT00198718.xml:,<PMID>27428746</PMID>,<allocation>Randomized</allocation>,True,PMC5017265.nxml
PMC5118730,27806980,./NCT0019xxxx/NCT00198718.xml:,<PMID>27806980</PMID>,<allocation>Randomized</allocation>,True,PMC5118730.nxml
PMC5388301,28011912,./NCT0019xxxx/NCT00198718.xml:,<PMID>28011912</PMID>,<allocation>Randomized</allocation>,True,PMC5388301.nxml
PMC5571879,28198792,./NCT0019xxxx/NCT00198718.xml:,<PMID>28198792</PMID>,<allocation>Randomized</allocation>,True,PMC5571879.nxml
PMC2113084,6319426,./NCT0326xxxx/NCT03261336.xml:,<PMID>6319426</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2113084.nxml
PMC1784628,11368259,./NCT0109xxxx/NCT01095328.xml:,<PMID>11368259</PMID>,<allocation>Randomized</allocation>,True,PMC1784628.nxml
PMC2801470,20003524,./NCT0109xxxx/NCT01095328.xml:,<PMID>20003524</PMID>,<allocation>Randomized</allocation>,True,PMC2801470.nxml
PMC2118086,16418398,./NCT0185xxxx/NCT01856205.xml:,<PMID>16418398</PMID>,<allocation>Randomized</allocation>,True,PMC2118086.nxml
PMC2213214,16230476,./NCT0185xxxx/NCT01856205.xml:,<PMID>16230476</PMID>,<allocation>Randomized</allocation>,True,PMC2213214.nxml
PMC2118524,18025129,./NCT0236xxxx/NCT02369406.xml:,<PMID>18025129</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2118524.nxml
PMC3285615,22383946,./NCT0236xxxx/NCT02369406.xml:,<PMID>22383946</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3285615.nxml
PMC3447755,23028326,./NCT0236xxxx/NCT02369406.xml:,<PMID>23028326</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3447755.nxml
PMC3573107,23459007,./NCT0236xxxx/NCT02369406.xml:,<PMID>23459007</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3573107.nxml
PMC1891439,17593957,./NCT0277xxxx/NCT02773407.xml:,<PMID>17593957</PMID>,<allocation>Randomized</allocation>,True,PMC1891439.nxml
PMC2374894,18493312,./NCT0277xxxx/NCT02773407.xml:,<PMID>18493312</PMID>,<allocation>Randomized</allocation>,True,PMC2374894.nxml
PMC2609894,18826840,./NCT0277xxxx/NCT02773407.xml:,<PMID>18826840</PMID>,<allocation>Randomized</allocation>,True,PMC2609894.nxml
PMC3108101,21531174,./NCT0277xxxx/NCT02773407.xml:,<PMID>21531174</PMID>,<allocation>Randomized</allocation>,True,PMC3108101.nxml
PMC3837022,24282626,./NCT0277xxxx/NCT02773407.xml:,<PMID>24282626</PMID>,<allocation>Randomized</allocation>,True,PMC3837022.nxml
PMC4385789,25667056,./NCT0277xxxx/NCT02773407.xml:,<PMID>25667056</PMID>,<allocation>Randomized</allocation>,True,PMC4385789.nxml
PMC4668833,26633014,./NCT0277xxxx/NCT02773407.xml:,<PMID>26633014</PMID>,<allocation>Randomized</allocation>,True,PMC4668833.nxml
PMC4835582,26809813,./NCT0277xxxx/NCT02773407.xml:,<PMID>26809813</PMID>,<allocation>Randomized</allocation>,True,PMC4835582.nxml
PMC1864993,17480120,./NCT0264xxxx/NCT02644135.xml:,<PMID>17480120</PMID>,<allocation>Randomized</allocation>,True,PMC1864993.nxml
PMC2662633,19116066,./NCT0264xxxx/NCT02644135.xml:,<PMID>19116066</PMID>,<allocation>Randomized</allocation>,True,PMC2662633.nxml
PMC3374449,16704837,./NCT0264xxxx/NCT02644135.xml:,<PMID>16704837</PMID>,<allocation>Randomized</allocation>,True,PMC3374449.nxml
PMC3057974,21423604,./NCT0322xxxx/NCT03222804.xml:,<PMID>21423604</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3057974.nxml
PMC4412032,25922665,./NCT0322xxxx/NCT03222804.xml:,<PMID>25922665</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4412032.nxml
PMC2292253,18431468,./NCT0199xxxx/NCT01999231.xml:,<PMID>18431468</PMID>,<allocation>Randomized</allocation>,True,PMC2292253.nxml
PMC3281957,22363634,./NCT0173xxxx/NCT01731691.xml:,<PMID>22363634</PMID>,<allocation>Randomized</allocation>,True,PMC3281957.nxml
PMC2189650,3681191,./NCT0034xxxx/NCT00342628.xml:,<PMID>3681191</PMID>,<allocation>Randomized</allocation>,True,PMC2189650.nxml
PMC3824241,23974350,./NCT0311xxxx/NCT03115073.xml:,<PMID>23974350</PMID>,<allocation>Randomized</allocation>,True,PMC3824241.nxml
PMC2494638,18509207,./NCT0108xxxx/NCT01088451.xml:,<PMID>18509207</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2494638.nxml
PMC100783,11914148,./NCT0297xxxx/NCT02977988.xml:,<PMID>11914148</PMID>,<allocation>Randomized</allocation>,True,PMC100783.nxml
PMC3411514,22879750,./NCT0297xxxx/NCT02977988.xml:,<PMID>22879750</PMID>,<allocation>Randomized</allocation>,True,PMC3411514.nxml
PMC3845392,24293203,./NCT0297xxxx/NCT02977988.xml:,<PMID>24293203</PMID>,<allocation>Randomized</allocation>,True,PMC3845392.nxml
PMC4306280,25632405,./NCT0297xxxx/NCT02977988.xml:,<PMID>25632405</PMID>,<allocation>Randomized</allocation>,True,PMC4306280.nxml
PMC4236889,25538770,./NCT0321xxxx/NCT03212352.xml:,<PMID>25538770</PMID>,<allocation>Randomized</allocation>,True,PMC4236889.nxml
PMC102323,11914160,./NCT0229xxxx/NCT02299713.xml:,<PMID>11914160</PMID>,<allocation>Randomized</allocation>,True,PMC102323.nxml
PMC2725872,17479900,./NCT0130xxxx/NCT01302210.xml:,<PMID>17479900</PMID>,<allocation>Randomized</allocation>,True,PMC2725872.nxml
PMC2796391,20084094,./NCT0130xxxx/NCT01302210.xml:,<PMID>20084094</PMID>,<allocation>Randomized</allocation>,True,PMC2796391.nxml
PMC2746313,19779624,./NCT0240xxxx/NCT02409290.xml:,<PMID>19779624</PMID>,  masked to treatment allocation.,False,PMC2746313.nxml
PMC4108107,25134476,./NCT0240xxxx/NCT02409290.xml:,<PMID>25134476</PMID>,  masked to treatment allocation.,False,PMC4108107.nxml
PMC2600391,18680680,./NCT0136xxxx/NCT01369927.xml:,<PMID>18680680</PMID>,<allocation>Randomized</allocation>,True,PMC2600391.nxml
PMC2190435,789810,./NCT0161xxxx/NCT01617083.xml:,<PMID>789810</PMID>,<allocation>Randomized</allocation>,True,PMC2190435.nxml
PMC2773416,19893639,./NCT0161xxxx/NCT01617083.xml:,<PMID>19893639</PMID>,<allocation>Randomized</allocation>,True,PMC2773416.nxml
PMC398419,14987333,./NCT0154xxxx/NCT01543750.xml:,<PMID>14987333</PMID>,<allocation>Randomized</allocation>,True,PMC398419.nxml
